,id,full_name,first_name,last_name,is_active
1364,1642271,Kyle Filipowski,Kyle,Filipowski,True
1365,76715,Greg Fillmore,Greg,Fillmore,False
1366,76716,Hank Finkel,Hank,Finkel,False
1367,714,Michael Finley,Michael,Finley,False
1368,76717,Danny Finn,Danny,Finn,False
1369,1627827,Dorian Finney-Smith,Dorian,Finney-Smith,True
1370,900,Matt Fish,Matt,Fish,False
1371,965,Derek Fisher,Derek,Fisher,False
1372,2809,Gerald Fitch,Gerald,Fitch,False
1373,1630238,Malik Fitts,Malik,Fitts,False
1374,76720,Bob Fitzgerald,Bob,Fitzgerald,False
1375,76719,Dick Fitzgerald,Dick,Fitzgerald,False
1376,2033,Marcus Fizer,Marcus,Fizer,False
1377,1641745,Adam Flagler,Adam,Flagler,True
1378,76721,Jerry Fleishman,Jerry,Fleishman,False
1379,76722,Al Fleming,Al,Fleming,False
1380,76723,Ed Fleming,Ed,Fleming,False
1381,313,Vern Fleming,Vern,Fleming,False
1382,2784,Luis Flores,Luis,Flores,False
1383,76725,Bruce Flowers,Bruce,Flowers,False
1384,1642280,Trentyn Flowers,Trentyn,Flowers,True
1385,76726,Sleepy Floyd,Sleepy,Floyd,False
1386,201938,Jonny Flynn,Jonny,Flynn,False
1387,1630201,Malachi Flynn,Malachi,Flynn,False
1388,76727,Mike Flynn,Mike,Flynn,False
1389,76728,Larry Fogle,Larry,Fogle,False
1390,76729,Jack Foley,Jack,Foley,False
1391,1829,Ike Fontaine,Ike,Fontaine,False
1392,76731,Levi Fontaine,Levi,Fontaine,False
1393,1631323,Simone Fontecchio,Simone,Fontecchio,True
1394,202880,Jeff Foote,Jeff,Foote,False
1395,1627854,Bryn Forbes,Bryn,Forbes,False
1396,201814,Gary Forbes,Gary,Forbes,False
1397,1630758,Aleem Ford,Aleem,Ford,False
1398,76732,Alphonso Ford,Alphonso,Ford,False
1399,2228,Alton Ford,Alton,Ford,False
1400,76733,Chris Ford,Chris,Ford,False
1401,76734,Don Ford,Don,Ford,False
1402,76735,Jake Ford,Jake,Ford,False
1403,1630259,Jordan Ford,Jordan,Ford,False
1404,76736,Phil Ford,Phil,Ford,False
1405,101213,Sharrod Ford,Sharrod,Ford,False
1406,726,Sherell Ford,Sherell,Ford,False
1407,2551,T.J. Ford,T.J.,Ford,False
1408,76738,Donnie Forman,Donnie,Forman,False
1409,76739,Bayard Forrest,Bayard,Forrest,False
1410,1630235,Trent Forrest,Trent,Forrest,False
1411,2218,Joseph Forte,Joseph,Forte,False
1412,202622,Courtney Fortson,Courtney,Fortson,False
1413,1504,Danny Fortson,Danny,Fortson,False
1414,76740,Fred Foster,Fred,Foster,False
1415,323,Greg Foster,Greg,Foster,False
1416,1902,Jeff Foster,Jeff,Foster,False
1417,76742,Rod Foster,Rod,Foster,False
1418,1630701,Michael Foster Jr.,Michael,Foster Jr.,False
1419,2238,Antonis Fotsis,Antonis,Fotsis,False
1420,203095,Evan Fournier,Evan,Fournier,False
1421,76744,Larry Foust,Larry,Foust,False
1422,76745,Jerry Fowler,Jerry,Fowler,False
1423,1762,Tremaine Fowlkes,Tremaine,Fowlkes,False
1424,1628368,De'Aaron Fox,De'Aaron,Fox,True
1425,76746,Harold Fox,Harold,Fox,False
1426,76747,Jim Fox,Jim,Fox,False
1427,296,Rick Fox,Rick,Fox,False
1428,200751,Randy Foye,Randy,Foye,False
1429,1502,Adonal Foyle,Adonal,Foyle,False
1430,2499,Richie Frahm,Richie,Frahm,False
1431,1883,Steve Francis,Steve,Francis,False
1432,76748,Tellis Frank,Tellis,Frank,False
1433,76749,Nat Frankel,Nat,Frankel,False
1434,203479,Jamaal Franklin,Jamaal,Franklin,False
1435,1629606,Robert Franks,Robert,Franks,False
1436,204025,Tim Frazier,Tim,Frazier,False
1437,76750,Walt Frazier,Walt,Frazier,False
1438,76751,Will Frazier,Will,Frazier,False
1439,1626187,Michael Frazier II,Michael,Frazier II,False
1440,1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,False
1441,76752,Anthony Frederick,Anthony,Frederick,False
1442,202690,Jimmer Fredette,Jimmer,Fredette,False
1443,76753,World Free,World,Free,False
1444,202683,Enes Freedom,Enes,Freedom,False
1445,200777,Joel Freeland,Joel,Freeland,False
1446,76754,Donnie Freeman,Donnie,Freeman,False
1447,1642402,Enrique Freeman,Enrique,Freeman,True
1448,76755,Gary Freeman,Gary,Freeman,False
1449,76756,Rod Freeman,Rod,Freeman,False
1450,1631241,Javon Freeman-Liberty,Javon,Freeman-Liberty,False
1451,2782,Matt Freije,Matt,Freije,False
1452,76757,Frido Frey,Frido,Frey,False
1453,76758,Larry Friend,Larry,Friend,False
1454,76759,Pat Frink,Pat,Frink,False
1455,76760,Jim Fritsche,Jim,Fritsche,False
1456,101112,Channing Frye,Channing,Frye,False
1457,76761,Bernie Fryer,Bernie,Fryer,False
1458,76762,Frank Fucarino,Frank,Fucarino,False
1459,1641788,Alex Fudge,Alex,Fudge,False
1460,76763,Herm Fuetsch,Herm,Fuetsch,False
1461,76764,Joe Fulks,Joe,Fulks,False
1462,2673,Hiram Fuller,Hiram,Fuller,False
1463,957,Todd Fuller,Todd,Fuller,False
1464,76765,Tony Fuller,Tony,Fuller,False
1465,1628365,Markelle Fultz,Markelle,Fultz,False
1466,1444,Lawrence Funderburke,Lawrence,Funderburke,False
1467,1641847,Andrew Funk,Andrew,Funk,False
1468,76767,Terry Furlow,Terry,Furlow,False
1469,1642277,Johnny Furphy,Johnny,Furphy,True
1470,76768,Billy Gabor,Billy,Gabor,False
1471,1629117,Wenyen Gabriel,Wenyen,Gabriel,False
1472,2429,Dan Gadzuric,Dan,Gadzuric,False
1473,202070,Tony Gaffney,Tony,Gaffney,False
1474,1629655,Daniel Gafford,Daniel,Gafford,True
1475,101184,Deng Gai,Deng,Gai,False
1476,76769,Elmer R. Gainer,Elmer R.,Gainer,False
1477,76770,Corey Gaines,Corey,Gaines,False
1478,2558,Reece Gaines,Reece,Gaines,False
1479,202178,Sundiata Gaines,Sundiata,Gaines,False
1480,76771,Mike Gale,Mike,Gale,False
1481,76772,Chad Gallagher,Chad,Gallagher,False
1482,76773,Harry Gallatin,Harry,Gallatin,False
1483,201568,Danilo Gallinari,Danilo,Gallinari,False
1484,1641945,Jaylin Galloway,Jaylin,Galloway,False
1485,204038,Langston Galloway,Langston,Galloway,False
1486,76774,Dave Gambee,Dave,Gambee,False
1487,333,Kevin Gamble,Kevin,Gamble,False
1488,76776,Bob Gantt,Bob,Gantt,False
1489,200816,Jorge Garbajosa,Jorge,Garbajosa,False
1490,2092,Ruben Garces,Ruben,Garces,False
1491,2682,Alex Garcia,Alex,Garcia,False
1492,101128,Francisco Garcia,Francisco,Garcia,False
1493,76778,Earl Gardner,Earl,Gardner,False
1494,201242,Thomas Gardner,Thomas,Gardner,False
1495,76779,Vern Gardner,Vern,Gardner,False
1496,76780,Jack Garfinkel,Jack,Garfinkel,False
1497,1627868,Patricio Garino,Patricio,Garino,False
1498,1629636,Darius Garland,Darius,Garland,True
1499,76781,Gary Garland,Gary,Garland,False
1500,76782,Winston Garland,Winston,Garland,False
1501,76783,Dick Garmaker,Dick,Garmaker,False
1502,1612,Chris Garner,Chris,Garner,False
1503,76785,Bill Garnett,Bill,Garnett,False
1504,708,Kevin Garnett,Kevin,Garnett,False
1505,1831,Marlon Garnett,Marlon,Garnett,False
1506,1628656,Billy Garrett,Billy,Garrett,False
1507,76786,Calvin Garrett,Calvin,Garrett,False
1508,1051,Dean Garrett,Dean,Garrett,False
1509,203197,Diante Garrett,Diante,Garrett,False
1510,76788,Eldo Garrett,Eldo,Garrett,False
1511,1630585,Marcus Garrett,Marcus,Garrett,False
1512,76789,Rowland Garrett,Rowland,Garrett,False
1513,76790,Tom Garrick,Tom,Garrick,False
1514,76791,John Garris,John,Garris,False
1515,1619,Kiwane Garris,Kiwane,Garris,False
1516,1727,Pat Garrity,Pat,Garrity,False
1517,1630586,Usman Garuba,Usman,Garuba,False
1518,76793,Jim Garvin,Jim,Garvin,False
1519,1630568,Luka Garza,Luka,Garza,True
1520,201188,Marc Gasol,Marc,Gasol,False
1521,2200,Pau Gasol,Pau,Gasol,False
1522,76794,Frank Gates,Frank,Gates,False
1523,1629232,Kaiser Gates,Kaiser,Gates,False
1524,423,Chris Gatling,Chris,Gatling,False
1525,930,Kenny Gattison,Kenny,Gattison,False
1526,200752,Rudy Gay,Rudy,Gay,False
1527,76797,Ed Gayda,Ed,Gayda,False
1528,1845,Andrew Gaze,Andrew,Gaze,False
1529,1627771,Michael Gbinije,Michael,Gbinije,False
1530,1002,Reggie Geary,Reggie,Geary,False
1531,202087,Alonzo Gee,Alonzo,Gee,False
1532,761,Matt Geiger,Matt,Geiger,False
1533,101153,Mickael Gelabale,Mickael,Gelabale,False
1534,1904,Devean George,Devean,George,False
1535,76800,Jack George,Jack,George,False
1536,1641718,Keyonte George,Keyonte,George,True
1537,1642273,Kyshawn George,Kyshawn,George,True
1538,202331,Paul George,Paul,George,True
1539,76801,Tate George,Tate,George,False
1540,1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,False
1541,76802,Gus Gerard,Gus,Gerard,False
1542,76803,Derrick Gervin,Derrick,Gervin,False
1543,76804,George Gervin,George,Gervin,False
1544,76805,Gorham Getchell,Gorham,Getchell,False
1545,76806,John Gianelli,John,Gianelli,False
1546,76807,Dick Gibbs,Dick,Gibbs,False
1547,200789,Daniel Gibson,Daniel,Gibson,False
1548,76808,Dee Gibson,Dee,Gibson,False
1549,1626780,Jonathan Gibson,Jonathan,Gibson,False
1550,76809,Mel Gibson,Mel,Gibson,False
1551,76810,Mike Gibson,Mike,Gibson,False
1552,201959,Taj Gibson,Taj,Gibson,True
1553,76811,Ward Gibson,Ward,Gibson,False
1554,201592,J.R. Giddens,J.R.,Giddens,False
1555,1630581,Josh Giddey,Josh,Giddey,True
1556,201821,Trey Gilder,Trey,Gilder,False
1557,1628385,Harry Giles III,Harry,Giles III,False
1558,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True
1559,1630264,Anthony Gill,Anthony,Gill,True
1560,2109,Eddie Gill,Eddie,Gill,False
1561,383,Kendall Gill,Kendall,Gill,False
1562,76812,Ben Gillery,Ben,Gillery,False
1563,1631221,Collin Gillespie,Collin,Gillespie,True
1564,1630273,Freddie Gillespie,Freddie,Gillespie,False
1565,76813,Gene Gillette,Gene,Gillette,False
1566,288,Armen Gilliam,Armen,Gilliam,False
1567,76815,Herm Gilliam,Herm,Gilliam,False
1568,600014,Artis Gilmore,Artis,Gilmore,False
1569,76817,Walt Gilmore,Walt,Gilmore,False
1570,76818,Chuck Gilmur,Chuck,Gilmur,False
1571,1631367,Jacob Gilyard,Jacob,Gilyard,False
1572,1938,Manu Ginobili,Manu,Ginobili,False
1573,1921,Gordan Giricek,Gordan,Giricek,False
1574,76819,Jack Givens,Jack,Givens,False
1575,202148,Mickell Gladness,Mickell,Gladness,False
1576,76820,George Glamack,George,Glamack,False
1577,76821,Gerald Glass,Gerald,Glass,False
1578,76822,Mike Glenn,Mike,Glenn,False
1579,76823,Norman Glick,Norman,Glick,False
1580,76824,Georgi Glouchkov,Georgi,Glouchkov,False
1581,76825,Clarence Glover,Clarence,Glover,False
1582,1901,Dion Glover,Dion,Glover,False
1583,2601,Andreas Glyniadakis,Andreas,Glyniadakis,False
1584,76826,Mike Gminski,Mike,Gminski,False
1585,203497,Rudy Gobert,Rudy,Gobert,True
1586,76827,Dan Godfread,Dan,Godfread,False
1587,76828,Tom Gola,Tom,Gola,False
1588,76829,Ben Goldfaden,Ben,Goldfaden,False
1589,924,Anthony Goldwire,Anthony,Goldwire,False
1590,101155,Ryan Gomes,Ryan,Gomes,False
1591,76830,Glen Gondrezick,Glen,Gondrezick,False
1592,76831,Grant Gondrezick,Grant,Gondrezick,False
1593,2400,Drew Gooden,Drew,Gooden,False
1594,76832,Gail Goodrich,Gail,Goodrich,False
1595,1864,Steve Goodrich,Steve,Goodrich,False
1596,203462,Archie Goodwin,Archie,Goodwin,False
1597,1629164,Brandon Goodwin,Brandon,Goodwin,False
1598,1630692,Jordan Goodwin,Jordan,Goodwin,False
1599,76833,Wilfred Goodwin,Wilfred,Goodwin,False
1600,203932,Aaron Gordon,Aaron,Gordon,True
1601,2732,Ben Gordon,Ben,Gordon,False
1602,204079,Drew Gordon,Drew,Gordon,False
1603,201569,Eric Gordon,Eric,Gordon,True
1604,76834,Lancaster Gordon,Lancaster,Gordon,False
1605,76835,Paul Gordon,Paul,Gordon,False
1606,101162,Marcin Gortat,Marcin,Gortat,False
1607,1641789,Jazian Gortman,Jazian,Gortman,True
1608,76836,Leo Gottlieb,Leo,Gottlieb,False
1609,202726,Andrew Goudelock,Andrew,Goudelock,False
1610,76837,Bato Govedarica,Bato,Govedarica,False
1611,76838,Joe Graboski,Joe,Graboski,False
1612,76839,Ricky Grace,Ricky,Grace,False
1613,1628984,Devonte' Graham,Devonte',Graham,False
1614,37,Greg Graham,Greg,Graham,False
1615,101121,Joey Graham,Joey,Graham,False
1616,76843,Mal Graham,Mal,Graham,False
1617,76841,Orlando Graham,Orlando,Graham,False
1618,76842,Paul Graham,Paul,Graham,False
1619,101211,Stephen Graham,Stephen,Graham,False
1620,1626203,Treveon Graham,Treveon,Graham,False
1621,76844,Jim Grandholm,Jim,Grandholm,False
1622,97,Ronnie Grandison,Ronnie,Grandison,False
1623,101122,Danny Granger,Danny,Granger,False
1624,76847,Stewart Granger,Stewart,Granger,False
1625,258,Brian Grant,Brian,Grant,False
1626,76850,Bud Grant,Bud,Grant,False
1627,202,Gary Grant,Gary,Grant,False
1628,285,Greg Grant,Greg,Grant,False
1629,265,Harvey Grant,Harvey,Grant,False
1630,270,Horace Grant,Horace,Grant,False
1631,203924,Jerami Grant,Jerami,Grant,True
1632,1626170,Jerian Grant,Jerian,Grant,False
1633,76852,Josh Grant,Josh,Grant,False
1634,1514,Paul Grant,Paul,Grant,False
1635,76853,Travis Grant,Travis,Grant,False
1636,1629055,Donte Grantham,Donte,Grantham,False
1637,76854,Don Grate,Don,Grate,False
1638,76855,Butch Graves,Butch,Graves,False
1639,1629755,Hassani Gravett,Hassani,Gravett,False
1640,201189,Aaron Gray,Aaron,Gray,False
1641,1070,Devin Gray,Devin,Gray,False
1642,1516,Ed Gray,Ed,Gray,False
1643,1026,Evric Gray,Evric,Gray,False
1644,76859,Gary Gray,Gary,Gray,False
1645,1627982,Josh Gray,Josh,Gray,False
1646,76860,Leonard Gray,Leonard,Gray,False
1647,1630564,RaiQuan Gray,RaiQuan,Gray,False
1648,76861,Stuart Gray,Stuart,Gray,False
1649,76862,Sylvester Gray,Sylvester,Gray,False
1650,76863,Wyndol Gray,Wyndol,Gray,False
1651,81,Jeff Grayer,Jeff,Grayer,False
1652,76865,Bob Greacen,Bob,Greacen,False
1653,920,A.C. Green,A.C.,Green,False
1654,1631260,AJ Green,AJ,Green,True
1655,201980,Danny Green,Danny,Green,False
1656,101209,Devin Green,Devin,Green,False
1657,203110,Draymond Green,Draymond,Green,True
1658,203475,Erick Green,Erick,Green,False
1659,101123,Gerald Green,Gerald,Green,False
1660,203210,JaMychal Green,JaMychal,Green,False
1661,1630224,Jalen Green,Jalen,Green,True
1662,1629750,Javonte Green,Javonte,Green,True
1663,201145,Jeff Green,Jeff,Green,True
1664,76867,Johnny Green,Johnny,Green,False
1665,1630182,Josh Green,Josh,Green,True
1666,76868,Ken Green,Ken,Green,False
1667,76869,Kenny Green,Kenny,Green,False
1668,600011,Lamar Green,Lamar,Green,False
1669,1036,Litterial Green,Litterial,Green,False
1670,76872,Luther Green,Luther,Green,False
1671,76873,Mike Green,Mike,Green,False
1672,76874,Rickey Green,Rickey,Green,False
1673,76875,Sean Green,Sean,Green,False
1674,76877,Si Green,Si,Green,False
1675,76876,Sidney Green,Sidney,Green,False
1676,76878,Steve Green,Steve,Green,False
1677,201192,Taurean Green,Taurean,Green,False
1678,76879,Tommy Green,Tommy,Green,False
1679,2584,Willie Green,Willie,Green,False
1680,201590,Donte Greene,Donte,Greene,False
1681,101158,Orien Greene,Orien,Greene,False
1682,76880,Jerry Greenspan,Jerry,Greenspan,False
1683,76881,David Greenwood,David,Greenwood,False
1684,76882,Hal Greer,Hal,Greer,False
1685,2696,Lynn Greer,Lynn,Greer,False
1686,76883,Gary Gregor,Gary,Gregor,False
1687,76884,Claude Gregory,Claude,Gregory,False
1688,76885,John Greig,John,Greig,False
1689,76886,Norm Grekin,Norm,Grekin,False
1690,76887,Kevin Grevey,Kevin,Grevey,False
1691,1631100,AJ Griffin,AJ,Griffin,False
1692,1559,Adrian Griffin,Adrian,Griffin,False
1693,201933,Blake Griffin,Blake,Griffin,False
1694,2204,Eddie Griffin,Eddie,Griffin,False
1695,76888,Greg Griffin,Greg,Griffin,False
1696,76889,Paul Griffin,Paul,Griffin,False
1697,201981,Taylor Griffin,Taylor,Griffin,False
1698,76890,Darrell Griffith,Darrell,Griffith,False
1699,76891,Chuck Grigsby,Chuck,Grigsby,False
1700,1629656,Quentin Grimes,Quentin,Grimes,True
1701,1575,Derek Grimm,Derek,Grimm,False
1702,76893,George Grimshaw,George,Grimshaw,False
1703,76894,Dick Groat,Dick,Groat,False
1704,76895,Bob Gross,Bob,Gross,False
1705,76896,Jerry Grote,Jerry,Grote,False
1706,76897,Alex Groza,Alex,Groza,False
1707,101219,Anthony Grundy,Anthony,Grundy,False
1708,76899,Ernie Grunfeld,Ernie,Grunfeld,False
1709,76900,Gene Guarilia,Gene,Guarilia,False
1710,76901,Petur Gudmundsson,Petur,Gudmundsson,False
1711,1629741,Marko Guduric,Marko,Guduric,False
1712,76902,Richie Guerin,Richie,Guerin,False
1713,1631338,Mouhamadou Gueye,Mouhamadou,Gueye,False
1714,1631243,Mouhamed Gueye,Mouhamed,Gueye,True
1715,339,Tom Gugliotta,Tom,Gugliotta,False
1716,76903,Andres Guibert,Andres,Guibert,False
1717,76904,Jay Guidinger,Jay,Guidinger,False
1718,76905,Coulby Gunther,Coulby,Gunther,False
1719,76906,Dave Gunther,Dave,Gunther,False
1720,76907,Al Guokas,Al,Guokas,False
1721,76908,Matt Guokas,Matt,Guokas,False
1722,76909,Matt Guokas,Matt,Guokas,False
1723,203268,Jorge Gutierrez,Jorge,Gutierrez,False
1724,1629657,Kyle Guy,Kyle,Guy,False
1725,2062,A.J. Guyton,A.J.,Guyton,False
1726,2775,Ha Seung-jin,,Ha Seung-jin,False
1727,1629060,Rui Hachimura,Rui,Hachimura,True
1728,76910,Rudy Hackett,Rudy,Hackett,False
1729,201632,Hamed Haddadi,Hamed,Haddadi,False
1730,76911,Scott Haffner,Scott,Haffner,False
1731,76912,Cliff Hagan,Cliff,Hagan,False
1732,76913,Glenn Hagan,Glenn,Hagan,False
1733,1630204,Ashton Hagans,Ashton,Hagans,False
1734,76914,Bob Hahn,Bob,Hahn,False
1735,76915,Al Hairston,Al,Hairston,False
1736,76916,Happy Hairston,Happy,Hairston,False
1737,76917,Lindsay Hairston,Lindsay,Hairston,False
1738,201612,Malik Hairston,Malik,Hairston,False
1739,203798,PJ Hairston,PJ,Hairston,False
1740,2409,Marcus Haislip,Marcus,Haislip,False
1741,76918,Chuck Halbert,Chuck,Halbert,False
1742,76919,Harvey Halbrook,Harvey,Halbrook,False
1743,76920,Bruce Hale,Bruce,Hale,False
1744,917,Jack Haley,Jack,Haley,False
1745,1630169,Tyrese Haliburton,Tyrese,Haliburton,True
1746,76922,Shaler Halimon,Shaler,Halimon,False
1747,1628985,Devon Hall,Devon,Hall,False
1748,1629743,Donta Hall,Donta,Hall,False
1749,1631160,Jordan Hall,Jordan,Hall,False
1750,1630221,Josh Hall,Josh,Hall,False
1751,200837,Mike Hall,Mike,Hall,False
1752,1641790,PJ Hall,PJ,Hall,True
1753,1629788,Tyler Hall,Tyler,Hall,False
1754,76923,Jeff Halliburton,Jeff,Halliburton,False
1755,1032,Darvin Ham,Darvin,Ham,False
1756,984,Steve Hamer,Steve,Hamer,False
1757,76925,Dale Hamilton,Dale,Hamilton,False
1758,1627772,Daniel Hamilton,Daniel,Hamilton,False
1759,76926,Dennis Hamilton,Dennis,Hamilton,False
1760,202706,Jordan Hamilton,Jordan,Hamilton,False
1761,203120,Justin Hamilton,Justin,Hamilton,False
1762,76927,Ralph Hamilton,Ralph,Hamilton,False
1763,1888,Richard Hamilton,Richard,Hamilton,False
1764,76928,Roylee Hamilton,Roylee,Hamilton,False
1765,76929,Steve Hamilton,Steve,Hamilton,False
1766,2347,Tang Hamilton,Tang,Hamilton,False
1767,676,Thomas Hamilton,Thomas,Hamilton,False
1768,1985,Zendon Hamilton,Zendon,Hamilton,False
1769,903,Geert Hammink,Geert,Hammink,False
1770,67,Tom Hammonds,Tom,Hammonds,False
1771,1627773,AJ Hammons,AJ,Hammons,False
1772,1630181,R.J. Hampton,R.J.,Hampton,False
1773,241,Darrin Hancock,Darrin,Hancock,False
1774,1052,Ben Handlogten,Ben,Handlogten,False
1775,76935,Cecil Hankins,Cecil,Hankins,False
1776,76936,Phil Hankinson,Phil,Hankinson,False
1777,1628605,Dusty Hannahs,Dusty,Hannahs,False
1778,76937,Alex Hannum,Alex,Hannum,False
1779,76938,Don Hanrahan,Don,Hanrahan,False
1780,76939,Rollen Hans,Rollen,Hans,False
1781,203162,Ben Hansbrough,Ben,Hansbrough,False
1782,201946,Tyler Hansbrough,Tyler,Hansbrough,False
1783,76942,Bob Hansen,Bob,Hansen,False
1784,76940,Glenn Hansen,Glenn,Hansen,False
1785,76941,Lars Hansen,Lars,Hansen,False
1786,2580,Travis Hansen,Travis,Hansen,False
1787,1682,Reggie Hanson,Reggie,Hanson,False
1788,76944,Bill Hanzlik,Bill,Hanzlik,False
1789,202376,Luke Harangody,Luke,Harangody,False
1790,358,Anfernee Hardaway,Anfernee,Hardaway,False
1791,896,Tim Hardaway,Tim,Hardaway,False
1792,203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,True
1793,201935,James Harden,James,Harden,True
1794,76945,Reggie Harding,Reggie,Harding,False
1795,76946,Charlie Hardnett,Charlie,Hardnett,False
1796,76947,Alan Hardy,Alan,Hardy,False
1797,1630702,Jaden Hardy,Jaden,Hardy,True
1798,76948,James Hardy,James,Hardy,False
1799,76949,John Hargis,John,Hargis,False
1800,1641989,Elijah Harkless,Elijah,Harkless,True
1801,203090,Maurice Harkless,Maurice,Harkless,False
1802,76950,Jerry Harkness,Jerry,Harkness,False
1803,76951,Skip Harlicka,Skip,Harlicka,False
1804,76952,Jerome Harmon,Jerome,Harmon,False
1805,157,Derek Harper,Derek,Harper,False
1806,1629607,Jared Harper,Jared,Harper,False
1807,202712,Justin Harper,Justin,Harper,False
1808,76954,Mike Harper,Mike,Harper,False
1809,166,Ron Harper,Ron,Harper,False
1810,1631199,Ron Harper Jr.,Ron,Harper Jr.,True
1811,1723,Matt Harpring,Matt,Harpring,False
1812,1626149,Montrezl Harrell,Montrezl,Harrell,False
1813,202725,Josh Harrellson,Josh,Harrellson,False
1814,2492,Adam Harrington,Adam,Harrington,False
1815,1733,Al Harrington,Al,Harrington,False
1816,2454,Junior Harrington,Junior,Harrington,False
1817,970,Othella Harrington,Othella,Harrington,False
1818,76956,Art Harris,Art,Harris,False
1819,76957,Bernie Harris,Bernie,Harris,False
1820,76959,Bob Harris,Bob,Harris,False
1821,76958,Chris Harris,Chris,Harris,False
1822,2734,Devin Harris,Devin,Harris,False
1823,203548,Elias Harris,Elias,Harris,False
1824,203914,Gary Harris,Gary,Harris,True
1825,1630223,Jalen Harris,Jalen,Harris,False
1826,203925,Joe Harris,Joe,Harris,False
1827,1630284,Kevon Harris,Kevon,Harris,False
1828,446,Lucious Harris,Lucious,Harris,False
1829,202412,Manny Harris,Manny,Harris,False
1830,200839,Mike Harris,Mike,Harris,False
1831,76960,Steve Harris,Steve,Harris,False
1832,202227,Terrel Harris,Terrel,Harris,False
1833,202699,Tobias Harris,Tobias,Harris,True
1834,76961,Tony Harris,Tony,Harris,False
1835,1626151,Aaron Harrison,Aaron,Harrison,False
1836,1626150,Andrew Harrison,Andrew,Harrison,False
1837,76962,Bob Harrison,Bob,Harrison,False
1838,2758,David Harrison,David,Harrison,False
1839,1627885,Shaquille Harrison,Shaquille,Harrison,False
1840,2078,Jason Hart,Jason,Hart,False
1841,1628404,Josh Hart,Josh,Hart,True
1842,1628392,Isaiah Hartenstein,Isaiah,Hartenstein,True
1843,176,Antonio Harvey,Antonio,Harvey,False
1844,2051,Donnell Harvey,Donnell,Harvey,False
1845,202238,Kenny Hasbrouck,Kenny,Hasbrouck,False
1846,321,Scott Haskin,Scott,Haskin,False
1847,76965,Clem Haskins,Clem,Haskins,False
1848,2617,Udonis Haslem,Udonis,Haslem,False
1849,2239,Trenton Hassell,Trenton,Hassell,False
1850,76967,Billy Hassett,Billy,Hassett,False
1851,76966,Joey Hassett,Joey,Hassett,False
1852,76968,Scott Hastings,Scott,Hastings,False
1853,2213,Kirk Haston,Kirk,Haston,False
1854,76969,Vern Hatton,Vern,Hatton,False
1855,1630573,Sam Hauser,Sam,Hauser,True
1856,76970,John Havlicek,John,Havlicek,False
1857,201150,Spencer Hawes,Spencer,Hawes,False
1858,76971,Steve Hawes,Steve,Hawes,False
1859,76972,Connie Hawkins,Connie,Hawkins,False
1860,765,Hersey Hawkins,Hersey,Hawkins,False
1861,1641722,Jordan Hawkins,Jordan,Hawkins,True
1862,1038,Juaquin Hawkins,Juaquin,Hawkins,False
1863,76974,Marshall Hawkins,Marshall,Hawkins,False
1864,1138,Michael Hawkins,Michael,Hawkins,False
1865,76975,Robert Hawkins,Robert,Hawkins,False
1866,76977,Tom Hawkins,Tom,Hawkins,False
